시도,시군구,제조사,모델,보조금,지역코드
전라남도,목포시,현대자동차,GV60 스탠다드 AWD 20인치,467.0,180
전라남도,목포시,현대자동차,GV60 퍼포먼스 AWD 21인치,439.0,180
전라남도,목포시,현대자동차,Electrified GV70 AWD 20인치,454.0,180
전라남도,목포시,현대자동차,Electrified GV70 AWD 19인치,484.0,180
전라남도,목포시,현대자동차,아이오닉6 스탠다드 2WD 18인치,1088.0,180
전라남도,목포시,현대자동차,아이오닉6 롱레인지 2WD 18인치,1181.0,180
전라남도,목포시,현대자동차,아이오닉6 롱레인지 2WD 20인치,1170.0,180
전라남도,목포시,현대자동차,아이오닉6 롱레인지 AWD 18인치,1181.0,180
전라남도,목포시,현대자동차,아이오닉6 롱레인지 AWD 20인치,1109.0,180
전라남도,목포시,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,958.0,180
전라남도,목포시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,1074.0,180
전라남도,목포시,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),972.0,180
전라남도,목포시,현대자동차,아이오닉5 N,432.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,1156.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,1150.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,1141.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,1091.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,1139.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,1108.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,1050.0,180
전라남도,목포시,현대자동차,Electrified G80 AWD 19인치(2025),512.0,180
전라남도,목포시,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,986.0,180
전라남도,목포시,현대자동차,Electrified GV70 AWD 20인치(2025),465.0,180
전라남도,목포시,현대자동차,Electrified GV70 AWD 19인치(2025),495.0,180
전라남도,목포시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),1074.0,180
전라남도,목포시,현대자동차,아이오닉9 성능형 AWD,515.0,180
전라남도,목포시,현대자동차,아이오닉9 항속형 AWD,513.0,180
전라남도,목포시,현대자동차,아이오닉9 항속형 2WD,519.0,180
전라남도,목포시,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),461.0,180
전라남도,목포시,현대자동차,GV60 스탠다드 AWD 20인치(2025),495.0,180
전라남도,목포시,현대자동차,GV60 스탠다드 AWD 19인치(2025),515.0,180
전라남도,목포시,현대자동차,GV60 스탠다드 2WD 19인치(2025),540.0,180
전라남도,목포시,기아,The all-new Kia Niro EV,1020.0,180
전라남도,목포시,기아,EV9 롱레인지 2WD 19인치,512.0,180
전라남도,목포시,기아,EV9 롱레인지 2WD 20인치,508.0,180
전라남도,목포시,기아,EV9 롱레인지 4WD 19인치,482.0,180
전라남도,목포시,기아,EV9 롱레인지 4WD 21인치,493.0,180
전라남도,목포시,기아,EV9 롱레인지 GTL 4WD 21인치,478.0,180
전라남도,목포시,기아,더뉴EV6 롱레인지 4WD 20인치,1084.0,180
전라남도,목포시,기아,더뉴EV6 롱레인지 2WD 20인치,1134.0,180
전라남도,목포시,기아,더뉴EV6 롱레인지 4WD 19인치,1138.0,180
전라남도,목포시,기아,더뉴EV6 롱레인지 2WD 19인치,1155.0,180
전라남도,목포시,기아,EV3 롱레인지 2WD 17인치,1052.0,180
전라남도,목포시,기아,EV3 롱레인지 2WD 19인치,1052.0,180
전라남도,목포시,기아,EV3 스탠다드 2WD,891.0,180
전라남도,목포시,기아,더뉴EV6 GT,432.0,180
전라남도,목포시,기아,더뉴EV6 스탠다드,1022.0,180
전라남도,목포시,기아,EV9 스탠다드,450.0,180
전라남도,목포시,기아,EV4 롱레인지 GTL 2WD 19인치,1052.0,180
전라남도,목포시,기아,EV4 스탠다드 2WD 19인치,914.0,180
전라남도,목포시,기아,EV4 롱레인지 2WD 17인치,1052.0,180
전라남도,목포시,기아,EV4 롱레인지 2WD 19인치,1052.0,180
전라남도,목포시,기아,EV4 스탠다드 2WD 17인치,972.0,180
전라남도,목포시,BMW,MINI Cooper SE,564.0,180
전라남도,목포시,BMW,i4 eDrive40,351.0,180
전라남도,목포시,BMW,i4 M50,320.0,180
전라남도,목포시,BMW,iX1 xDrive30,286.0,180
전라남도,목포시,BMW,i4 eDrive40 LCI,348.0,180
전라남도,목포시,BMW,iX2 eDrive20,310.0,180
전라남도,목포시,BMW,MINI Countryman SE ALL4,294.0,180
전라남도,목포시,BMW,MINI Countryman E,309.0,180
전라남도,목포시,BMW,MINI Aceman SE,569.0,180
전라남도,목포시,BMW,i4 M50 LCI,329.0,180
전라남도,목포시,BMW,MINI JCW Aceman E,151.0,180
전라남도,목포시,BMW,MINI JCW E,147.0,180
전라남도,목포시,BMW,MINI Aceman E,306.0,180
전라남도,목포시,테슬라코리아,(단종)Model 3 RWD(2024),340.0,180
전라남도,목포시,테슬라코리아,Model 3 Long Range,376.0,180
전라남도,목포시,테슬라코리아,(단종)Model Y RWD,346.0,180
전라남도,목포시,테슬라코리아,(단종)Model Y Long Range,342.0,180
전라남도,목포시,테슬라코리아,(단종)Model Y Performance,355.0,180
전라남도,목포시,테슬라코리아,Model 3 Performance,348.0,180
전라남도,목포시,테슬라코리아,(단종)Model Y Long Range 19인치,376.0,180
전라남도,목포시,테슬라코리아,Model 3 RWD,346.0,180
전라남도,목포시,테슬라코리아,New Model Y Long Range,385.0,180
전라남도,목포시,테슬라코리아,New Model Y RWD,350.0,180
전라남도,목포시,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),283.0,180
전라남도,목포시,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),283.0,180
전라남도,목포시,메르세데스벤츠코리아,EQA250(Facelift),353.0,180
전라남도,목포시,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),286.0,180
전라남도,목포시,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),286.0,180
전라남도,목포시,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,374.0,180
전라남도,목포시,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,376.0,180
전라남도,목포시,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,785.0,180
전라남도,목포시,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,400.0,180
전라남도,목포시,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,785.0,180
전라남도,목포시,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,374.0,180
전라남도,목포시,폭스바겐그룹코리아,아우디 Q4 45 e-tron,374.0,180
전라남도,목포시,폭스바겐그룹코리아,아우디 Q6 e-tron performance,409.0,180
전라남도,목포시,케이지모빌리티,토레스 EVX 2WD 18인치,679.0,180
전라남도,목포시,케이지모빌리티,토레스 EVX 2WD 20인치,648.0,180
전라남도,목포시,케이지모빌리티,코란도 EV 2WD,633.0,180
전라남도,목포시,케이지모빌리티,토레스 EVX 18인치,677.0,180
전라남도,목포시,케이지모빌리티,토레스 EVX 20인치,659.0,180
전라남도,목포시,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,337.0,180
전라남도,목포시,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor,262.0,180
전라남도,목포시,볼보자동차코리아,볼보 EX30 Single Motor ER,459.0,180
전라남도,목포시,비와이디코리아,BYD ATTO 3,270.0,180
전라남도,목포시,기아,레이 EV 2WD 14인치 4인승 승용,888.0,180
전라남도,목포시,기아,레이 EV 2WD 14인치 2인승 밴,888.0,180
전라남도,목포시,기아,레이 EV 2WD 14인치 1인승 밴,888.0,180
전라남도,목포시,현대자동차,캐스퍼 일렉트릭 항속형 17인치,971.0,180
전라남도,목포시,현대자동차,캐스퍼 일렉트릭 항속형 15인치,971.0,180
전라남도,목포시,현대자동차,캐스퍼 일렉트릭 기본형 15인치,971.0,180
전라남도,목포시,현대자동차,캐스퍼 일렉트릭 크로스 17인치,971.0,180
전라남도,목포시,쎄보모빌리티,(단종)CEVO-C SE,417.0,180
전라남도,여수시,현대자동차,GV60 스탠다드 2WD 19인치,569.0,185
전라남도,여수시,현대자동차,GV60 스탠다드 AWD 19인치,517.0,185
전라남도,여수시,현대자동차,GV60 스탠다드 AWD 20인치,497.0,185
전라남도,여수시,현대자동차,GV60 퍼포먼스 AWD 21인치,467.0,185
전라남도,여수시,현대자동차,Electrified GV70 AWD 20인치,483.0,185
전라남도,여수시,현대자동차,Electrified GV70 AWD 19인치,515.0,185
전라남도,여수시,현대자동차,아이오닉6 스탠다드 2WD 18인치,1151.0,185
전라남도,여수시,현대자동차,아이오닉6 롱레인지 2WD 18인치,1251.0,185
전라남도,여수시,현대자동차,아이오닉6 롱레인지 2WD 20인치,1239.0,185
전라남도,여수시,현대자동차,아이오닉6 롱레인지 AWD 18인치,1251.0,185
전라남도,여수시,현대자동차,아이오닉6 롱레인지 AWD 20인치,1173.0,185
전라남도,여수시,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,1012.0,185
전라남도,여수시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,1137.0,185
전라남도,여수시,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),1028.0,185
전라남도,여수시,현대자동차,아이오닉5 N,460.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,1226.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,1220.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,1210.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,1156.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,1208.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,1174.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,1113.0,185
전라남도,여수시,현대자동차,Electrified G80 AWD 19인치(2025),545.0,185
전라남도,여수시,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,1045.0,185
전라남도,여수시,현대자동차,Electrified GV70 AWD 20인치(2025),495.0,185
전라남도,여수시,현대자동차,Electrified GV70 AWD 19인치(2025),527.0,185
전라남도,여수시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),1137.0,185
전라남도,여수시,현대자동차,아이오닉9 성능형 AWD,549.0,185
전라남도,여수시,현대자동차,아이오닉9 항속형 AWD,547.0,185
전라남도,여수시,현대자동차,아이오닉9 항속형 2WD,553.0,185
전라남도,여수시,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),491.0,185
전라남도,여수시,현대자동차,GV60 스탠다드 AWD 20인치(2025),527.0,185
전라남도,여수시,현대자동차,GV60 스탠다드 AWD 19인치(2025),549.0,185
전라남도,여수시,현대자동차,GV60 스탠다드 2WD 19인치(2025),575.0,185
전라남도,여수시,기아,The all-new Kia Niro EV,1080.0,185
전라남도,여수시,기아,EV9 롱레인지 2WD 19인치,545.0,185
전라남도,여수시,기아,EV9 롱레인지 2WD 20인치,541.0,185
전라남도,여수시,기아,EV9 롱레인지 4WD 19인치,513.0,185
전라남도,여수시,기아,EV9 롱레인지 4WD 21인치,525.0,185
전라남도,여수시,기아,EV9 롱레인지 GTL 4WD 21인치,509.0,185
전라남도,여수시,기아,더뉴EV6 롱레인지 4WD 20인치,1149.0,185
전라남도,여수시,기아,더뉴EV6 롱레인지 2WD 20인치,1203.0,185
전라남도,여수시,기아,더뉴EV6 롱레인지 4WD 19인치,1207.0,185
전라남도,여수시,기아,더뉴EV6 롱레인지 2WD 19인치,1225.0,185
전라남도,여수시,기아,EV3 롱레인지 2WD 17인치,1120.0,185
전라남도,여수시,기아,EV3 롱레인지 2WD 19인치,1120.0,185
전라남도,여수시,기아,EV3 스탠다드 2WD,949.0,185
전라남도,여수시,기아,더뉴EV6 GT,460.0,185
전라남도,여수시,기아,더뉴EV6 스탠다드,1084.0,185
전라남도,여수시,기아,EV9 스탠다드,479.0,185
전라남도,여수시,기아,EV4 롱레인지 GTL 2WD 19인치,1120.0,185
전라남도,여수시,기아,EV4 스탠다드 2WD 19인치,973.0,185
전라남도,여수시,기아,EV4 롱레인지 2WD 17인치,1120.0,185
전라남도,여수시,기아,EV4 롱레인지 2WD 19인치,1120.0,185
전라남도,여수시,기아,EV4 스탠다드 2WD 17인치,1035.0,185
전라남도,여수시,BMW,MINI Cooper SE,600.0,185
전라남도,여수시,BMW,i4 eDrive40,374.0,185
전라남도,여수시,BMW,i4 M50,341.0,185
전라남도,여수시,BMW,iX1 xDrive30,305.0,185
전라남도,여수시,BMW,i4 eDrive40 LCI,370.0,185
전라남도,여수시,BMW,iX2 eDrive20,331.0,185
전라남도,여수시,BMW,MINI Countryman SE ALL4,313.0,185
전라남도,여수시,BMW,MINI Countryman E,329.0,185
전라남도,여수시,BMW,MINI Aceman SE,606.0,185
전라남도,여수시,BMW,i4 M50 LCI,350.0,185
전라남도,여수시,BMW,MINI JCW Aceman E,299.0,185
전라남도,여수시,BMW,MINI JCW E,291.0,185
전라남도,여수시,BMW,MINI Aceman E,606.0,185
전라남도,여수시,테슬라코리아,(단종)Model 3 RWD(2024),362.0,185
전라남도,여수시,테슬라코리아,Model 3 Long Range,400.0,185
전라남도,여수시,테슬라코리아,(단종)Model Y RWD,367.0,185
전라남도,여수시,테슬라코리아,(단종)Model Y Long Range,364.0,185
전라남도,여수시,테슬라코리아,(단종)Model Y Performance,378.0,185
전라남도,여수시,테슬라코리아,Model 3 Performance,370.0,185
전라남도,여수시,테슬라코리아,(단종)Model Y Long Range 19인치,400.0,185
전라남도,여수시,테슬라코리아,Model 3 RWD,368.0,185
전라남도,여수시,테슬라코리아,New Model Y Long Range,410.0,185
전라남도,여수시,테슬라코리아,New Model Y RWD,372.0,185
전라남도,여수시,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),301.0,185
전라남도,여수시,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),301.0,185
전라남도,여수시,메르세데스벤츠코리아,EQA250(Facelift),376.0,185
전라남도,여수시,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),305.0,185
전라남도,여수시,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),305.0,185
전라남도,여수시,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,398.0,185
전라남도,여수시,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,400.0,185
전라남도,여수시,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,836.0,185
전라남도,여수시,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,426.0,185
전라남도,여수시,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,836.0,185
전라남도,여수시,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,398.0,185
전라남도,여수시,폭스바겐그룹코리아,아우디 Q4 45 e-tron,398.0,185
전라남도,여수시,폭스바겐그룹코리아,아우디 Q6 e-tron performance,436.0,185
전라남도,여수시,케이지모빌리티,토레스 EVX 2WD 18인치,722.0,185
전라남도,여수시,케이지모빌리티,토레스 EVX 2WD 20인치,689.0,185
전라남도,여수시,케이지모빌리티,코란도 EV 2WD,674.0,185
전라남도,여수시,케이지모빌리티,토레스 EVX 18인치,721.0,185
전라남도,여수시,케이지모빌리티,토레스 EVX 20인치,701.0,185
